action_profile,active_session_count,audit_rate,audit_selected,backend_budget_hit,backend_name,budget_hit,candidate_safe_count,config,controller_cg_ms,controller_overhead_ms,controller_qrp_ms,controller_stc_ms,delta,diagnostic_only,drift_state,epsilon,error,evicted_kv_mib,exact,fallback_reason,global_budget_mib,global_resident_kv_mib,kv_cache_memory_mib,kv_cumulative_mib,kv_incremental_mib,latency_ms,length_bucket,measured,observed_quality_loss,ok,optimality_gap,oracle,oracle_cost_ms,peak_memory_mib,placeholder,policy,policy_budget_filtered,pred_loss,predicted_quality_loss,primary_profile,quality_estimate,quality_loss,quality_status,queue_delay_ms,reason,recompute_ms,rejected_pred_loss,rejected_profile,rejected_risk_upper,request_id,resident_kv_mib_after,resident_kv_mib_before,resident_memory_mib,restore_ms,risk_upper,run_dir,safe,safety_reason,session_id,task,ttft_ms,turn_index,violation_status
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/out/session31_full_rerun_20260908/configs/batch009.yaml,,,,,,True,,,,0,True,,4900.0,1.1484375,1.1484375,1.1484375,1.1484375,40344.94789099693,unknown,True,,True,,False,,15044.57666015625,False,full_lru,False,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-018-turn-0,1.1484375,0.0,1.1484375,0.0,,out/session32_request_id_batch7_recovery_20260908/id_fix_smoke,,,hybrid-session-018,chat,39222.94924819283,0,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/out/session31_full_rerun_20260908/configs/batch009.yaml,,,,,,True,,,,0,True,,4900.0,2.953125,2.953125,2.953125,1.8046875,1168.0156998336315,unknown,True,,True,,False,,15062.3173828125,False,full_lru,False,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-018-turn-1,2.953125,1.1484375,2.953125,0.0,,out/session32_request_id_batch7_recovery_20260908/id_fix_smoke,,,hybrid-session-018,chat,83.95376382395625,1,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/out/session31_full_rerun_20260908/configs/batch009.yaml,,,,,,True,,,,0,True,,4900.0,9.296875,9.296875,9.296875,6.34375,1174.2384480312467,unknown,True,,True,,False,,15192.25146484375,False,full_lru,False,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-018-turn-2,9.296875,2.953125,9.296875,0.0,,out/session32_request_id_batch7_recovery_20260908/id_fix_smoke,,,hybrid-session-018,qa,97.63032919727266,2,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/out/session31_full_rerun_20260908/configs/batch009.yaml,,,,,,True,,,,0,True,,4900.0,11.7578125,11.7578125,11.7578125,2.4609375,1183.4307599347085,unknown,True,,True,,False,,15090.65380859375,False,full_lru,False,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-018-turn-3,11.7578125,9.296875,11.7578125,0.0,,out/session32_request_id_batch7_recovery_20260908/id_fix_smoke,,,hybrid-session-018,qa,84.23067512921989,3,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/out/session31_full_rerun_20260908/configs/batch009.yaml,,,,,,True,,,,0,True,,4900.0,13.9453125,13.9453125,13.9453125,2.1875,1147.6205370854586,unknown,True,,True,,False,,15087.5654296875,False,full_lru,False,,,full_gpu,,,risk_evidence_insufficient,0.0,full precision exact profile,0.0,,,,hybrid-session-018-turn-4,13.9453125,11.7578125,13.9453125,0.0,,out/session32_request_id_batch7_recovery_20260908/id_fix_smoke,,,hybrid-session-018,qa,82.73283205926418,4,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/out/session31_full_rerun_20260908/configs/batch009.yaml,,,,,0.05,True,,0.05,,0,True,,4900.0,1.1484375,1.1484375,1.1484375,1.1484375,41197.10009980202,unknown,True,,True,,False,,15044.57666015625,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-018-turn-0,1.1484375,0.0,1.1484375,0.0,0.0,out/session32_request_id_batch7_recovery_20260908/id_fix_smoke,True,exact fallback,hybrid-session-018,chat,40113.44397386722,0,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/out/session31_full_rerun_20260908/configs/batch009.yaml,,,,,0.05,True,,0.05,,0,True,,4900.0,2.953125,2.953125,2.953125,1.8046875,1171.6447120998055,unknown,True,,True,,False,,15062.3173828125,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-018-turn-1,2.953125,1.1484375,2.953125,0.0,0.0,out/session32_request_id_batch7_recovery_20260908/id_fix_smoke,True,exact fallback,hybrid-session-018,chat,84.37990001402795,1,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/out/session31_full_rerun_20260908/configs/batch009.yaml,,,,,0.05,True,,0.05,,0,True,,4900.0,9.296875,9.296875,9.296875,6.34375,1195.2089748810977,unknown,True,,True,,False,,15192.25146484375,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-018-turn-2,9.296875,2.953125,9.296875,0.0,0.0,out/session32_request_id_batch7_recovery_20260908/id_fix_smoke,True,exact fallback,hybrid-session-018,qa,91.77428390830755,2,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/out/session31_full_rerun_20260908/configs/batch009.yaml,,,,,0.05,True,,0.05,,0,True,,4900.0,11.7578125,11.7578125,11.7578125,2.4609375,1166.8747020885348,unknown,True,,True,,False,,15090.65380859375,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-018-turn-3,11.7578125,9.296875,11.7578125,0.0,0.0,out/session32_request_id_batch7_recovery_20260908/id_fix_smoke,True,exact fallback,hybrid-session-018,qa,84.37599218450487,3,risk_evidence_insufficient
full_gpu,1.0,0.1,False,False,online_qwen,False,,/DATACENTER3/zhenxiang.wang/work/TailGuardKV/out/session31_full_rerun_20260908/configs/batch009.yaml,,,,,0.05,True,,0.05,,0,True,,4900.0,13.9453125,13.9453125,13.9453125,2.1875,1166.288224980235,unknown,True,,True,,False,,15087.5654296875,True,static_best,False,0.0,0.0,full_gpu,0.0,,risk_evidence_insufficient,0.0,static_best,0.0,,,,hybrid-session-018-turn-4,13.9453125,11.7578125,13.9453125,0.0,0.0,out/session32_request_id_batch7_recovery_20260908/id_fix_smoke,True,exact fallback,hybrid-session-018,qa,90.24614607915282,4,risk_evidence_insufficient
